"device_ID","session_start_timeStamp","focal_start_timeStamp","backgroundTap_timeStamp","description","latitude","longitude","gps_horizontal_precision","altitude"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-18,18:00:15","2019-06-18,18:00:29","2019-06-18,20:51:02","focal_back_in_view","9.16176605224609","-79.8359451293945","10","95.5999984741211"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-18,18:00:15","2019-06-18,18:00:29","2019-06-18,20:58:34","focal_out_of_view","9.16176605224609","-79.8359451293945","10","95.5999984741211"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-18,18:00:15","2019-06-18,18:00:29","2019-06-18,21:02:00","focal_back_in_view","9.16176605224609","-79.8359451293945","10","95.5999984741211"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-18,18:00:15","2019-06-18,18:00:29","2019-06-18,21:02:00","focal_out_of_view","9.16176605224609","-79.8359451293945","10","95.5999984741211"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-18,18:00:15","2019-06-18,18:00:29","2019-06-18,21:02:01","focal_back_in_view","9.16176605224609","-79.8359451293945","10","95.5999984741211"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-18,18:00:15","2019-06-18,18:00:29","2019-06-18,21:02:40","focal_out_of_view","9.16176605224609","-79.8359451293945","10","95.5999984741211"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-18,18:00:15","2019-06-18,18:00:29","2019-06-18,21:02:40","focal_back_in_view","9.16176605224609","-79.8359451293945","10","95.5999984741211"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-18,18:00:15","2019-06-18,18:00:29","2019-06-18,21:02:41","focal_out_of_view","9.16176605224609","-79.8359451293945","10","95.5999984741211"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-18,18:00:15","2019-06-18,18:00:29","2019-06-18,21:05:38","focal_back_in_view","9.16176605224609","-79.8359451293945","10","95.5999984741211"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-18,18:00:15","2019-06-18,18:00:29","2019-06-18,21:08:35","focal_out_of_view","9.16176605224609","-79.8359451293945","10","95.5999984741211"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-19,18:11:53","2019-06-19,18:11:57","2019-06-19,18:19:45","focal_out_of_view","9.16312599182129","-79.838493347168","5","119.5"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-22,19:48:12","2019-06-22,19:48:16","2019-06-22,19:50:35","focal_out_of_view","9.16121292114258","-79.8371887207031","50","0"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-22,19:48:12","2019-06-22,19:48:16","2019-06-22,20:20:29","focal_back_in_view","9.16054534912109","-79.8365707397461","10","103"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-22,19:48:12","2019-06-22,19:48:16","2019-06-22,20:28:18","focal_out_of_view","9.16054534912109","-79.8365707397461","10","103"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-23,19:12:37","2019-06-23,19:12:43","2019-06-23,19:13:01","focal_out_of_view","9.16458892822266","-79.8370895385742","30","38.2000007629395"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-23,19:12:37","2019-06-23,19:12:43","2019-06-23,19:19:18","focal_back_in_view","9.1630744934082","-79.8369750976562","10","94.9000015258789"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-23,19:12:37","2019-06-23,19:12:43","2019-06-23,19:29:08","focal_out_of_view","9.16225147247314","-79.8365936279297","5","95"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-23,19:12:37","2019-06-23,19:12:43","2019-06-23,19:48:17","focal_back_in_view","9.16225147247314","-79.8365936279297","5","95"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-23,19:12:37","2019-06-23,19:12:43","2019-06-23,19:51:36","focal_out_of_view","9.16225147247314","-79.8365936279297","5","95"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-23,19:12:37","2019-06-23,19:12:43","2019-06-23,19:53:31","focal_back_in_view","9.16225147247314","-79.8365936279297","5","95"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-23,19:12:37","2019-06-23,19:12:43","2019-06-23,19:55:36","focal_out_of_view","9.16225147247314","-79.8365936279297","5","95"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-23,19:12:37","2019-06-23,19:12:43","2019-06-23,19:57:18","focal_back_in_view","9.16225147247314","-79.8365936279297","5","95"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-23,19:12:37","2019-06-23,19:12:43","2019-06-23,20:17:40","focal_out_of_view","9.16166114807129","-79.8359069824219","10","86.6999969482422"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-23,19:12:37","2019-06-23,19:12:43","2019-06-23,21:38:21","focal_back_in_view","9.16252040863037","-79.8362045288086","5","91.6999969482422"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-23,19:12:37","2019-06-23,19:12:43","2019-06-23,21:38:27","focal_out_of_view","9.16252040863037","-79.8362045288086","5","91.6999969482422"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-23,19:12:37","2019-06-23,19:12:43","2019-06-23,21:44:46","focal_back_in_view","9.16252040863037","-79.8362045288086","5","91.6999969482422"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-23,19:12:37","2019-06-23,19:12:43","2019-06-23,21:46:05","focal_out_of_view","9.16252040863037","-79.8362045288086","5","91.6999969482422"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-23,19:12:37","2019-06-23,19:12:43","2019-06-23,21:59:05","focal_back_in_view","9.16252040863037","-79.8362045288086","5","91.6999969482422"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-23,19:12:37","2019-06-23,19:12:43","2019-06-23,21:59:15","focal_out_of_view","9.16252040863037","-79.8362045288086","5","91.6999969482422"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-12,16:17:28","2019-07-12,16:17:48","2019-07-12,16:18:49","focal_out_of_view","9.16505432128906","-79.8366394042969","65","47.0559616088867"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-12,16:17:28","2019-07-12,16:17:48","2019-07-12,16:18:51","focal_back_in_view","9.16505432128906","-79.8366394042969","65","47.0559616088867"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-12,16:17:28","2019-07-12,16:17:48","2019-07-12,16:18:52","focal_out_of_view","9.16505432128906","-79.8366394042969","65","47.0559616088867"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-12,16:17:28","2019-07-12,16:17:48","2019-07-12,16:18:52","focal_back_in_view","9.16505432128906","-79.8366394042969","65","47.0559616088867"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-12,16:17:28","2019-07-12,16:17:48","2019-07-12,16:18:54","focal_out_of_view","9.16505432128906","-79.8366394042969","65","47.0559616088867"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-12,16:17:28","2019-07-12,16:17:48","2019-07-12,16:19:11","focal_back_in_view","9.16505432128906","-79.8366394042969","65","47.0559616088867"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-12,16:17:28","2019-07-12,16:17:48","2019-07-12,16:20:24","focal_out_of_view","9.16505432128906","-79.8366394042969","65","47.0559616088867"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-12,16:17:28","2019-07-12,16:17:48","2019-07-12,16:20:27","focal_back_in_view","9.16505432128906","-79.8366394042969","65","47.0559616088867"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-12,16:17:28","2019-07-12,16:17:48","2019-07-12,16:22:13","focal_out_of_view","9.16505432128906","-79.8366394042969","65","47.0559616088867"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-12,16:17:28","2019-07-12,16:17:48","2019-07-12,16:22:13","focal_back_in_view","9.16505432128906","-79.8366394042969","65","47.0559616088867"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-12,16:17:28","2019-07-12,16:17:48","2019-07-12,16:22:14","focal_out_of_view","9.16505432128906","-79.8366394042969","65","47.0559616088867"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-12,16:17:28","2019-07-12,16:17:48","2019-07-12,16:22:16","focal_back_in_view","9.16505432128906","-79.8366394042969","65","47.0559616088867"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-12,16:17:28","2019-07-12,16:17:48","2019-07-12,16:22:43","focal_out_of_view","9.16505432128906","-79.8366394042969","65","47.0559616088867"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-12,16:17:28","2019-07-12,16:17:48","2019-07-12,16:22:47","focal_back_in_view","9.16505432128906","-79.8366394042969","65","47.0559616088867"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-12,16:17:28","2019-07-12,16:17:48","2019-07-12,16:22:51","focal_out_of_view","9.16505432128906","-79.8366394042969","65","47.0559616088867"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-12,16:17:28","2019-07-12,16:17:48","2019-07-12,16:23:10","focal_back_in_view","9.16505432128906","-79.8366394042969","65","47.0559616088867"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-12,18:54:03","2019-07-12,18:54:19","2019-07-12,18:54:31","focal_out_of_view","9.16077423095703","-79.8287811279297","5","107.5"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-12,18:54:03","2019-07-12,18:54:19","2019-07-12,19:22:10","focal_back_in_view","9.16089057922363","-79.8296585083008","5","95.6999969482422"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-12,19:59:20","2019-07-12,19:59:26","2019-07-12,19:59:30","focal_out_of_view","9.16110992431641","-79.8283462524414","10","73.8000030517578"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-12,19:59:20","2019-07-12,19:59:26","2019-07-12,20:26:06","focal_back_in_view","9.16183376312256","-79.8288803100586","10","76"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-12,19:59:20","2019-07-12,19:59:26","2019-07-12,20:30:10","focal_out_of_view","9.16183376312256","-79.8288803100586","10","76"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-12,19:59:20","2019-07-12,19:59:26","2019-07-12,20:31:48","focal_back_in_view","9.16183376312256","-79.8288803100586","10","76"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-12,19:59:20","2019-07-12,19:59:26","2019-07-12,20:40:04","focal_out_of_view","9.16183376312256","-79.8288803100586","10","76"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-12,19:59:20","2019-07-12,19:59:26","2019-07-12,20:40:13","focal_back_in_view","9.16183376312256","-79.8288803100586","10","76"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-12,19:59:20","2019-07-12,19:59:26","2019-07-12,20:41:08","focal_out_of_view","9.16183376312256","-79.8288803100586","10","76"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-12,19:59:20","2019-07-12,19:59:26","2019-07-12,20:54:20","focal_back_in_view","9.16092967987061","-79.8288192749023","5","80.3000030517578"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-12,19:59:20","2019-07-12,19:59:26","2019-07-12,20:55:20","focal_out_of_view","9.16092967987061","-79.8288192749023","5","80.3000030517578"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-12,19:59:20","2019-07-12,19:59:26","2019-07-12,20:55:48","focal_back_in_view","9.16092967987061","-79.8288192749023","5","80.3000030517578"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-12,19:59:20","2019-07-12,19:59:26","2019-07-12,21:03:58","focal_out_of_view","9.16117000579834","-79.8279418945312","5","99.5999984741211"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-12,19:59:20","2019-07-12,19:59:26","2019-07-12,21:04:11","focal_back_in_view","9.16117000579834","-79.8279418945312","5","99.5999984741211"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-12,19:59:20","2019-07-12,19:59:26","2019-07-12,21:04:11","focal_out_of_view","9.16117000579834","-79.8279418945312","5","99.5999984741211"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-12,19:59:20","2019-07-12,19:59:26","2019-07-12,21:04:12","focal_back_in_view","9.16117000579834","-79.8279418945312","5","99.5999984741211"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-12,19:59:20","2019-07-12,19:59:26","2019-07-12,21:11:16","focal_out_of_view","9.16117000579834","-79.8279418945312","5","99.5999984741211"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-21,19:08:49","2019-07-21,19:09:17","2019-07-21,19:11:09","focal_out_of_view","9.16172790527344","-79.8278656005859","10","66.9000015258789"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-21,19:08:49","2019-07-21,19:09:17","2019-07-21,20:37:41","focal_back_in_view","9.160719871521","-79.8302612304688","5","120.099998474121"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-21,19:08:49","2019-07-21,19:09:17","2019-07-21,20:37:47","focal_out_of_view","9.160719871521","-79.8302612304688","5","120.099998474121"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-21,19:08:49","2019-07-21,19:09:17","2019-07-21,20:37:47","focal_back_in_view","9.160719871521","-79.8302612304688","5","120.099998474121"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-21,19:08:49","2019-07-21,19:09:17","2019-07-21,20:37:48","focal_out_of_view","9.160719871521","-79.8302612304688","5","120.099998474121"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-21,19:08:49","2019-07-21,19:09:17","2019-07-21,20:37:49","focal_back_in_view","9.160719871521","-79.8302612304688","5","120.099998474121"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-21,19:08:49","2019-07-21,19:09:17","2019-07-21,20:39:05","focal_out_of_view","9.160719871521","-79.8302612304688","5","120.099998474121"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-21,19:08:49","2019-07-21,19:09:17","2019-07-21,20:41:13","focal_back_in_view","9.160719871521","-79.8302612304688","5","120.099998474121"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-21,19:08:49","2019-07-21,19:09:17","2019-07-21,20:41:43","focal_out_of_view","9.160719871521","-79.8302612304688","5","120.099998474121"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-21,19:08:49","2019-07-21,19:09:17","2019-07-21,21:25:03","focal_back_in_view","9.15937995910645","-79.8284378051758","5","137.800003051758"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-21,19:08:49","2019-07-21,19:09:17","2019-07-21,21:25:41","focal_out_of_view","9.15937995910645","-79.8284378051758","5","137.800003051758"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-21,19:08:49","2019-07-21,19:09:17","2019-07-21,21:25:42","focal_back_in_view","9.15937995910645","-79.8284378051758","5","137.800003051758"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-21,19:08:49","2019-07-21,19:09:17","2019-07-21,21:25:46","focal_out_of_view","9.15937995910645","-79.8284378051758","5","137.800003051758"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-21,19:08:49","2019-07-21,19:09:17","2019-07-21,21:26:12","focal_back_in_view","9.15937995910645","-79.8284378051758","5","137.800003051758"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-21,19:08:49","2019-07-21,19:09:17","2019-07-21,21:27:17","focal_out_of_view","9.15937995910645","-79.8284378051758","5","137.800003051758"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-21,19:08:49","2019-07-21,19:09:17","2019-07-21,21:27:29","focal_back_in_view","9.15937995910645","-79.8284378051758","5","137.800003051758"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-21,19:08:49","2019-07-21,19:09:17","2019-07-21,21:28:06","focal_out_of_view","9.15937995910645","-79.8284378051758","5","137.800003051758"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-21,19:08:49","2019-07-21,19:09:17","2019-07-21,21:29:07","focal_back_in_view","9.15937995910645","-79.8284378051758","5","137.800003051758"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-21,19:08:49","2019-07-21,19:09:17","2019-07-21,21:29:47","focal_out_of_view","9.15937995910645","-79.8284378051758","5","137.800003051758"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-21,19:08:49","2019-07-21,19:09:17","2019-07-21,21:44:20","focal_back_in_view","9.15975856781006","-79.8276062011719","5","128.699996948242"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-21,19:08:49","2019-07-21,19:09:17","2019-07-21,21:45:15","focal_out_of_view","9.15975856781006","-79.8276062011719","5","128.699996948242"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-21,19:08:49","2019-07-21,19:09:17","2019-07-21,22:11:39","focal_back_in_view","9.16104984283447","-79.8263320922852","5","131.600006103516"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-21,19:08:49","2019-07-21,19:09:17","2019-07-21,22:11:58","focal_out_of_view","9.16104984283447","-79.8263320922852","5","131.600006103516"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-21,19:08:49","2019-07-21,19:09:17","2019-07-21,22:30:11","focal_back_in_view","9.16194915771484","-79.8265151977539","5","117.699996948242"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-21,19:08:49","2019-07-21,19:09:17","2019-07-21,22:33:03","focal_out_of_view","9.16194915771484","-79.8265151977539","5","117.699996948242"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-21,19:08:49","2019-07-21,19:09:17","2019-07-21,22:33:35","focal_back_in_view","9.16194915771484","-79.8265151977539","5","117.699996948242"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-21,19:08:49","2019-07-21,19:09:17","2019-07-21,22:33:35","focal_out_of_view","9.16194915771484","-79.8265151977539","5","117.699996948242"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-21,19:08:49","2019-07-21,19:09:17","2019-07-21,22:33:36","focal_back_in_view","9.16194915771484","-79.8265151977539","5","117.699996948242"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-21,19:08:49","2019-07-21,19:09:17","2019-07-21,22:36:20","focal_out_of_view","9.16194915771484","-79.8265151977539","5","117.699996948242"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-28,18:52:47","2019-07-28,18:54:14","2019-07-28,19:33:32","focal_out_of_view","9.16121482849121","-79.82861328125","10","91.9000015258789"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-29,19:44:51","2019-07-29,19:46:56","2019-07-29,19:53:55","focal_out_of_view","9.16202354431152","-79.8283767700195","5","129.199996948242"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-08-04,18:03:32","2019-08-04,18:03:53","2019-08-04,18:57:56","focal_out_of_view","9.161865234375","-79.828498840332","5","77.5999984741211"
